soc,ocv_V,v_cut_V
0.7819548872180451,3.8945112781954885,3.3
0.7844611528822054,3.8972180451127816,3.3
0.7869674185463659,3.8999248120300756,3.3
0.7894736842105263,3.9026315789473687,3.3
0.7919799498746867,3.9053383458646618,3.3
0.794486215538847,3.908045112781955,3.3
0.7969924812030075,3.910751879699248,3.3
0.7994987468671679,3.9134586466165415,3.3
0.8020050125313283,3.9162456140350876,3.3
0.8045112781954886,3.9190526315789476,3.3
0.8070175438596491,3.9218596491228066,3.3
0.8095238095238095,3.924666666666667,3.3
0.8120300751879699,3.9274736842105265,3.3
0.8145363408521302,3.930280701754386,3.3
0.8170426065162907,3.9330877192982454,3.3
0.8195488721804511,3.935894736842106,3.3
0.8220551378446115,3.9387017543859653,3.3
0.8245614035087718,3.9415087719298247,3.3
0.8270676691729323,3.944315789473684,3.3
0.8295739348370927,3.9471228070175437,3.3
0.8320802005012531,3.949929824561403,3.3
0.8345864661654134,3.952736842105263,3.3
0.8370927318295739,3.955543859649123,3.3
0.8395989974937343,3.9583508771929825,3.3
0.8421052631578947,3.961157894736842,3.3
0.844611528822055,3.963964912280702,3.3
0.8471177944862155,3.966771929824562,3.3
0.849624060150376,3.969578947368421,3.3
0.8521303258145363,3.972513784461153,3.3
0.8546365914786966,3.975471177944862,3.3
0.8571428571428571,3.978428571428571,3.3
0.8596491228070176,3.981385964912281,3.3
0.8621553884711779,3.98434335839599,3.3
0.8646616541353382,3.987300751879699,3.3
0.8671679197994987,3.9902581453634083,3.3
0.8696741854636592,3.993215538847118,3.3
0.8721804511278195,3.996172932330827,3.3
0.8746867167919798,3.9991303258145363,3.3
0.8771929824561403,4.002087719298245,3.3
0.8796992481203008,4.005045112781955,3.3
0.8822055137844611,4.0080025062656635,3.3
0.8847117794486214,4.010959899749373,3.3
0.8872180451127819,4.013917293233082,3.3
0.8897243107769424,4.0168746867167915,3.3
0.8922305764411027,4.019832080200501,3.3
0.894736842105263,4.0227894736842105,3.3
0.8972431077694235,4.0257468671679195,3.3
0.899749373433584,4.0287042606516295,3.3
0.9022556390977443,4.0318421052631574,3.3
0.9047619047619047,4.035,3.3
0.9072681704260651,4.038157894736842,3.3
0.9097744360902256,4.041315789473684,3.3
0.9122807017543859,4.044473684210526,3.3
0.9147869674185463,4.047631578947368,3.3
0.9172932330827067,4.05078947368421,3.3
0.9197994987468672,4.053947368421053,3.3
0.9223057644110275,4.0571052631578945,3.3
0.9248120300751879,4.060263157894736,3.3
0.9273182957393483,4.063421052631578,3.3
0.9298245614035088,4.066578947368421,3.3
0.9323308270676691,4.069736842105263,3.3
0.9348370927318295,4.072894736842105,3.3
0.9373433583959899,4.076052631578947,3.3
0.9398496240601504,4.079210526315789,3.3
0.9423558897243107,4.082368421052632,3.3
0.9448621553884711,4.0855263157894735,3.3
0.9473684210526315,4.088684210526315,3.3
0.949874686716792,4.091842105263157,3.3
