scenario_id,scenario_title_zh,seed,tte_h,tte_mean_h,delta_tte_pct,status,min_headroom_margin
S1_video,视频播放/视频流,7010012,5.035723753423452,5.035854475648015,-0.0025958300660864023,cutoff,0.9268428794396293
S1_video,视频播放/视频流,7010013,5.035472753772337,5.035854475648015,-0.007580081543724532,cutoff,0.925740050701298
S1_video,视频播放/视频流,7010014,5.035734255440181,5.035854475648015,-0.002387285184975833,cutoff,0.9255999135340435
S1_video,视频播放/视频流,7010015,5.036111111111111,5.035854475648015,0.0050961651957505735,cutoff,0.9253032527400378
S1_video,视频播放/视频流,7010016,5.0357788052707955,5.035854475648015,-0.0015026323255618247,cutoff,0.9268467818673709
S1_video,视频播放/视频流,7010017,5.035671981669676,5.035854475648015,-0.0036238930100401935,cutoff,0.9268432842838861
S1_video,视频播放/视频流,7010018,5.036111111111111,5.035854475648015,0.0050961651957505735,cutoff,0.9253060681683503
S1_video,视频播放/视频流,7010019,5.035888652986121,5.035854475648015,0.0006786800188838134,cutoff,0.926856360297257
S1_video,视频播放/视频流,7010020,5.035182729246747,5.035854475648015,-0.013339273494020245,cutoff,0.9268154919566217
S1_video,视频播放/视频流,7010021,5.036374584962694,5.035854475648015,0.010328124396644973,cutoff,0.926724406462546
S1_video,视频播放/视频流,7010022,5.036111111111111,5.035854475648015,0.0050961651957505735,cutoff,0.9253068515828217
S1_video,视频播放/视频流,7010023,5.036211991524712,5.035854475648015,0.007099408420674696,cutoff,0.9267164924057517
S1_video,视频播放/视频流,7010024,5.035720792239439,5.035854475648015,-0.0026546320832412157,cutoff,0.9268446944371141
S1_video,视频播放/视频流,7010025,5.036374841566365,5.035854475648015,0.010333219930538682,cutoff,0.9267253072576034
S1_video,视频播放/视频流,7010026,5.035505569157366,5.035854475648015,-0.006928446648642724,cutoff,0.9268294324202706
S1_video,视频播放/视频流,7010027,5.035725238456256,5.035854475648015,-0.0025663408739053377,cutoff,0.9268468585138164
S1_video,视频播放/视频流,7010028,5.0362257626270415,5.035854475648015,0.007372869506497931,cutoff,0.9256280001470868
S1_video,视频播放/视频流,7010029,5.035019940209136,5.035854475648015,-0.01657187360982761,cutoff,0.9268072285867675
S1_video,视频播放/视频流,7010030,5.036213347108477,5.035854475648015,0.007126327065202537,cutoff,0.9267180785392481
S1_video,视频播放/视频流,7010031,5.035561298959482,5.035854475648015,-0.0058217863512728,cutoff,0.926834387073745
S1_video,视频播放/视频流,7010032,5.035291418610072,5.035854475648015,-0.011180963243987511,cutoff,0.9268220696224987
S1_video,视频播放/视频流,7010033,5.03604877882298,5.035854475648015,0.003858395350882362,cutoff,0.9268599434296624
S1_video,视频播放/视频流,7010034,5.035831043625115,5.035854475648015,-0.00046530381314817165,cutoff,0.9268494207951365
S1_video,视频播放/视频流,7010035,5.035995402769465,5.035854475648015,0.0027984748592586872,cutoff,0.9268593830997194
S1_video,视频播放/视频流,7010036,5.035661587164736,5.035854475648015,-0.0038303029647082914,cutoff,0.926518003830202
S1_video,视频播放/视频流,7010037,5.03555998757356,5.035854475648015,-0.005847827332559557,cutoff,0.9268346381187427
S1_video,视频播放/视频流,7010038,5.035939928833678,5.035854475648015,0.0016968954539250674,cutoff,0.9268527582562319
S1_video,视频播放/视频流,7010039,5.035788954536893,5.035854475648015,-0.0013010922265210602,cutoff,0.9256026449850286
S1_video,视频播放/视频流,7010040,5.035615269214756,5.035854475648015,-0.004750066436894135,cutoff,0.9268380000803162
S1_video,视频播放/视频流,7010041,5.035667146781728,5.035854475648015,-0.0037199022964713273,cutoff,0.9268413381335159
S1_video,视频播放/视频流,7010042,5.03577642331062,5.035854475648015,-0.001549932345593906,cutoff,0.9268450677435099
S1_video,视频播放/视频流,7010043,5.035996436300783,5.035854475648015,0.002818998314082574,cutoff,0.926859951307682
S1_video,视频播放/视频流,7010044,5.036049329749522,5.035854475648015,0.003869335431545622,cutoff,0.9268603087601764
S1_video,视频播放/视频流,7010045,5.035669083883337,5.035854475648015,-0.003681436101344708,cutoff,0.9268403079982579
S1_video,视频播放/视频流,7010046,5.035615338230295,5.035854475648015,-0.004748695953704138,cutoff,0.926837315248784
S1_video,视频播放/视频流,7010047,5.035635733243014,5.035854475648015,-0.004343699883676888,cutoff,0.9257494669922014
S1_video,视频播放/视频流,7010048,5.035617986871468,5.035854475648015,-0.00469610028824436,cutoff,0.9268409915678425
S1_video,视频播放/视频流,7010049,5.0358864616502474,5.035854475648015,0.0006351653406054073,cutoff,0.9268513493920453
S1_video,视频播放/视频流,7010050,5.035723759654746,5.035854475648015,-0.0025957063275109217,cutoff,0.9268432091845674
S1_video,视频播放/视频流,7010051,5.0357227754754845,5.035854475648015,-0.0026152497687759934,cutoff,0.9268415865921682
S1_video,视频播放/视频流,7010052,5.036048329033349,5.035854475648015,0.0038494636068557363,cutoff,0.9268588667800901
S1_video,视频播放/视频流,7010053,5.035671450018085,5.035854475648015,-0.0036344503363840474,cutoff,0.9268432000388394
S1_video,视频播放/视频流,7010054,5.036376848699292,5.035854475648015,0.010373076779783138,cutoff,0.92672768525747
S1_video,视频播放/视频流,7010055,5.035931310897377,5.035854475648015,0.0015257638943626678,cutoff,0.9263800484104112
S1_video,视频播放/视频流,7010056,5.035616275869354,5.035854475648015,-0.004730076689319629,cutoff,0.9268382023738526
S1_video,视频播放/视频流,7010057,5.035723386627717,5.035854475648015,-0.0026031137502358125,cutoff,0.9268427991018758
S1_video,视频播放/视频流,7010058,5.035818926281479,5.035854475648015,-0.0007059252150301822,cutoff,0.9262211995623448
S1_video,视频播放/视频流,7010059,5.034965188432243,5.035854475648015,-0.017659112670398176,cutoff,0.9268017800733058
S1_video,视频播放/视频流,7010060,5.035668668669908,5.035854475648015,-0.0036896812448646487,cutoff,0.9268392883287049
S1_video,视频播放/视频流,7010061,5.036103690194609,5.035854475648015,0.004948803580387833,cutoff,0.9268641747262988
S1_video,视频播放/视频流,7010062,5.035235005415675,5.035854475648015,-0.012301194074118768,cutoff,0.9268168552719608
S1_video,视频播放/视频流,7010063,5.036429335864807,5.035854475648015,0.011415346086194112,cutoff,0.9267280272755527
S1_video,视频播放/视频流,7010064,5.035886853104258,5.035854475648015,0.000642938679021615,cutoff,0.9268529854518047
S1_video,视频播放/视频流,7010065,5.035886576789704,5.035854475648015,0.0006374517342402583,cutoff,0.9268521934919361
S1_video,视频播放/视频流,7010066,5.03523684241726,5.035854475648015,-0.01226471562555539,cutoff,0.9268195439673164
S1_video,视频播放/视频流,7010067,5.036103990309065,5.035854475648015,0.004954763134171696,cutoff,0.9268632421079969
S1_video,视频播放/视频流,7010068,5.036591578496814,5.035854475648015,0.014637095896301648,cutoff,0.9267363934383284
S1_video,视频播放/视频流,7010069,5.035181012685395,5.035854475648015,-0.013373360288245869,cutoff,0.9268126752738323
S1_video,视频播放/视频流,7010070,5.035939906186773,5.035854475648015,0.0016964457406580613,cutoff,0.9268527363380535
S1_video,视频播放/视频流,7010071,5.03566920565527,5.035854475648015,-0.0036790180026174623,cutoff,0.9268403104829013
S1_video,视频播放/视频流,7010072,5.035940582568078,5.035854475648015,0.0017098770522438462,cutoff,0.926854787641805
S1_video,视频播放/视频流,7010073,5.036157887711617,5.035854475648015,0.006025036368102594,cutoff,0.9267131158897343
S1_video,视频播放/视频流,7010074,5.036320085771971,5.035854475648015,0.009245901092009753,cutoff,0.9267256108937715
S1_video,视频播放/视频流,7010075,5.036484461269305,5.035854475648015,0.012510004495498956,cutoff,0.9267329652987849
S1_video,视频播放/视频流,7010076,5.035798185407155,5.035854475648015,-0.001117789267577693,cutoff,0.9257567324342055
S1_video,视频播放/视频流,7010077,5.036211128957772,5.035854475648015,0.007082279908645141,cutoff,0.9267149375973622
S1_video,视频播放/视频流,7010078,5.035724305017934,5.035854475648015,-0.0025848767217283132,cutoff,0.9268436327086025
S1_video,视频播放/视频流,7010079,5.0357234084185745,5.035854475648015,-0.0026026810360415464,cutoff,0.9268422676362732
S1_video,视频播放/视频流,7010080,5.035705019111692,5.035854475648015,-0.002967848595420158,cutoff,0.9260619975387588
S1_video,视频播放/视频流,7010081,5.035940355621239,5.035854475648015,0.0017053704319632834,cutoff,0.9268534195646153
S1_video,视频播放/视频流,7010082,5.036050179619181,5.035854475648015,0.0038862118060159663,cutoff,0.9268626667523571
S1_video,视频播放/视频流,7010083,5.036319635210893,5.035854475648015,0.0092369540289142,cutoff,0.9267204193060812
S1_video,视频播放/视频流,7010084,5.036321578713626,5.035854475648015,0.009275547335022803,cutoff,0.926723454040974
S1_video,视频播放/视频流,7010085,5.035996145584842,5.035854475648015,0.0028132253922774682,cutoff,0.9268590291457638
S1_video,视频播放/视频流,7010086,5.036356711698054,5.035854475648015,0.009973204199361726,cutoff,0.9260956328297698
S1_video,视频播放/视频流,7010087,5.035664538905461,5.035854475648015,-0.0037716884686005395,cutoff,0.9266692359387483
S1_video,视频播放/视频流,7010088,5.035773287744733,5.035854475648015,-0.0016121971688150413,cutoff,0.9266744379267998
S1_video,视频播放/视频流,7010089,5.035507096818467,5.035854475648015,-0.006898110960665277,cutoff,0.926832288595438
S1_video,视频播放/视频流,7010090,5.035941633686154,5.035854475648015,0.0017307497379264254,cutoff,0.9268557787879655
S1_video,视频播放/视频流,7010091,5.035235132874472,5.035854475648015,-0.012298663047896492,cutoff,0.9268176187409606
S1_video,视频播放/视频流,7010092,5.034963260224954,5.035854475648015,-0.017697402245648464,cutoff,0.9267998644928519
S1_video,视频播放/视频流,7010093,5.035997841722705,5.035854475648015,0.0028469066249511253,cutoff,0.9268618112739225
S1_video,视频播放/视频流,7010094,5.035723257672627,5.035854475648015,-0.002605674489248136,cutoff,0.9268422708748036
S1_video,视频播放/视频流,7010095,5.035776717410097,5.035854475648015,-0.0015440922348711236,cutoff,0.9268438152937997
S1_video,视频播放/视频流,7010096,5.036050176343019,5.035854475648015,0.0038861467492819347,cutoff,0.9268607393775984
S1_video,视频播放/视频流,7010097,5.036103597884397,5.035854475648015,0.004946970520827332,cutoff,0.9268646719913631
S1_video,视频播放/视频流,7010098,5.0363744127620675,5.035854475648015,0.010324704904937348,cutoff,0.9267249076254811
S1_video,视频播放/视频流,7010099,5.035940161425736,5.035854475648015,0.0017015141747149314,cutoff,0.9268552054105804
S2_navigation,导航（GPS + 地图数据）,7010000,5.9222222222222225,5.907127114373946,0.25554059623239433,cutoff,0.9257421053566981
S2_navigation,导航（GPS + 地图数据）,7010001,5.94063149895447,5.907127114373946,0.5671857729114639,cutoff,0.9237919509081396
S2_navigation,导航（GPS + 地图数据）,7010002,5.916666666666667,5.907127114373946,0.16149224670497217,cutoff,0.9242607673726347
S2_navigation,导航（GPS + 地图数据）,7010003,5.947222222222222,5.907127114373946,0.6787581691057866,cutoff,0.9198137192765491
S2_navigation,导航（GPS + 地图数据）,7010004,5.913888888888889,5.907127114373946,0.11446807194125357,cutoff,0.9252873039611612
S2_navigation,导航（GPS + 地图数据）,7010005,5.8694444444444445,5.907127114373946,-0.6379187242781238,cutoff,0.9237348676553454
S2_navigation,导航（GPS + 地图数据）,7010006,5.933333333333334,5.907127114373946,0.44363729528723866,cutoff,0.9239375026656932
S2_navigation,导航（GPS + 地图数据）,7010007,5.924360639436066,5.907127114373946,0.2917412259537353,cutoff,0.9231023682289696
S2_navigation,导航（GPS + 地图数据）,7010008,5.910712204518315,5.907127114373946,0.06069092597729602,cutoff,0.9231121842342336
S2_navigation,导航（GPS + 地图数据）,7010009,5.888888888888889,5.907127114373946,-0.30874950093213865,cutoff,0.9229651625909868
S2_navigation,导航（GPS + 地图数据）,7010010,5.905555555555556,5.907127114373946,-0.02660445234987217,cutoff,0.9222626695075563
S2_navigation,导航（GPS + 地图数据）,7010011,5.913888888888889,5.907127114373946,0.11446807194125357,cutoff,0.9229761054771041
S2_navigation,导航（GPS + 地图数据）,7010012,5.916666666666667,5.907127114373946,0.16149224670497217,cutoff,0.9230133590622274
S2_navigation,导航（GPS + 地图数据）,7010013,5.902777777777778,5.907127114373946,-0.07362862711359078,cutoff,0.9248625198820895
S2_navigation,导航（GPS + 地图数据）,7010014,5.880106922656216,5.907127114373946,-0.45741679829406606,cutoff,0.9193622435056458
S2_navigation,导航（GPS + 地图数据）,7010015,5.930555555555555,5.907127114373946,0.3966131205235201,cutoff,0.9251771635412981
S2_navigation,导航（GPS + 地图数据）,7010016,5.938287552066033,5.907127114373946,0.5275057923887142,cutoff,0.9255041761590624
S2_navigation,导航（GPS + 地图数据）,7010017,5.9324148038487134,5.907127114373946,0.4280877825234953,cutoff,0.9236588109979633
S2_navigation,导航（GPS + 地图数据）,7010018,5.925758814377421,5.907127114373946,0.315410514159038,cutoff,0.9253812422430656
S2_navigation,导航（GPS + 地图数据）,7010019,5.873620378129737,5.907127114373946,-0.56722558352733,cutoff,0.9228767369177683
S2_navigation,导航（GPS + 地图数据）,7010020,5.935789504027786,5.907127114373946,0.4852170792820024,cutoff,0.9232939384408959
S2_navigation,导航（GPS + 地图数据）,7010021,5.904885021219683,5.907127114373946,-0.03795572891612726,cutoff,0.9212481986669562
S2_navigation,导航（GPS + 地图数据）,7010022,5.908333333333333,5.907127114373946,0.020419722413831397,cutoff,0.9221987464649513
S2_navigation,导航（GPS + 地图数据）,7010023,5.9222222222222225,5.907127114373946,0.25554059623239433,cutoff,0.9241701480482736
S2_navigation,导航（GPS + 地图数据）,7010024,5.927777777777778,5.907127114373946,0.3495889457598165,cutoff,0.921186632299674
S2_navigation,导航（GPS + 地图数据）,7010025,5.89071239879312,5.907127114373946,-0.2778798435009729,cutoff,0.9246795636040227
S2_navigation,导航（GPS + 地图数据）,7010026,5.875756152426028,5.907127114373946,-0.5310696949720617,cutoff,0.925564618252968
S2_navigation,导航（GPS + 地图数据）,7010027,5.908333333333333,5.907127114373946,0.020419722413831397,cutoff,0.9245268537228166
S2_navigation,导航（GPS + 地图数据）,7010028,5.89261952073162,5.907127114373946,-0.24559474278154456,cutoff,0.9234407156568126
S2_navigation,导航（GPS + 地图数据）,7010029,5.936111111111111,5.907127114373946,0.49066147005094224,cutoff,0.9219200035794168
S2_navigation,导航（GPS + 地图数据）,7010030,5.905551850446265,5.907127114373946,-0.02666717504431818,cutoff,0.9220255549104334
S2_navigation,导航（GPS + 地图数据）,7010031,5.883333333333334,5.907127114373946,-0.40279785045956085,cutoff,0.9229323099163449
S2_navigation,导航（GPS + 地图数据）,7010032,5.930555555555555,5.907127114373946,0.3966131205235201,cutoff,0.9252817537980594
S2_navigation,导航（GPS + 地图数据）,7010033,5.922972474574038,5.907127114373946,0.26824139540751807,cutoff,0.9244933572179539
S2_navigation,导航（GPS + 地图数据）,7010034,5.903939435538913,5.907127114373946,-0.05396326798650522,cutoff,0.9190975051888187
S2_navigation,导航（GPS + 地图数据）,7010035,5.9,5.907127114373946,-0.12065280187729434,cutoff,0.9243526144283548
S2_navigation,导航（GPS + 地图数据）,7010036,5.905555555555556,5.907127114373946,-0.02660445234987217,cutoff,0.9225909830641277
S2_navigation,导航（GPS + 地图数据）,7010037,5.858106007240757,5.907127114373946,-0.8298637592190122,cutoff,0.9240593608532213
S2_navigation,导航（GPS + 地图数据）,7010038,5.916666666666667,5.907127114373946,0.16149224670497217,cutoff,0.919452105745741
S2_navigation,导航（GPS + 地图数据）,7010039,5.9032922421242295,5.907127114373946,-0.0649194130321805,cutoff,0.9241234597921334
S2_navigation,导航（GPS + 地图数据）,7010040,5.902777777777778,5.907127114373946,-0.07362862711359078,cutoff,0.923372053180944
S2_navigation,导航（GPS + 地图数据）,7010041,5.969444444444444,5.907127114373946,1.0549515672154752,cutoff,0.9229265172227799
S2_navigation,导航（GPS + 地图数据）,7010042,5.930459008111435,5.907127114373946,0.39497869752481024,cutoff,0.9255724086219088
S2_navigation,导航（GPS + 地图数据）,7010043,5.95,5.907127114373946,0.7257823438695052,cutoff,0.9204824708794977
S2_navigation,导航（GPS + 地图数据）,7010044,5.905555555555556,5.907127114373946,-0.02660445234987217,cutoff,0.9231939491080415
S2_navigation,导航（GPS + 地图数据）,7010045,5.886111111111111,5.907127114373946,-0.35577367569585727,cutoff,0.9255099450869062
S2_navigation,导航（GPS + 地图数据）,7010046,5.905197299226699,5.907127114373946,-0.032669267308489805,cutoff,0.923285468266867
S2_navigation,导航（GPS + 地图数据）,7010047,5.908333333333333,5.907127114373946,0.020419722413831397,cutoff,0.9205891210362057
S2_navigation,导航（GPS + 地图数据）,7010048,5.905555555555556,5.907127114373946,-0.02660445234987217,cutoff,0.9246040340182139
S2_navigation,导航（GPS + 地图数据）,7010049,5.936111111111111,5.907127114373946,0.49066147005094224,cutoff,0.922797628958114
S2_navigation,导航（GPS + 地图数据）,7010050,5.8805555555555555,5.907127114373946,-0.44982202522327946,cutoff,0.9232437285005368
S2_navigation,导航（GPS + 地图数据）,7010051,5.9,5.907127114373946,-0.12065280187729434,cutoff,0.9231424535618529
S2_navigation,导航（GPS + 地图数据）,7010052,5.891666666666667,5.907127114373946,-0.26172532616843514,cutoff,0.9223990510848717
S2_navigation,导航（GPS + 地图数据）,7010053,5.888136595147861,5.907127114373946,-0.3214848581787718,cutoff,0.9236429070369265
S2_navigation,导航（GPS + 地图数据）,7010054,5.934965817081496,5.907127114373946,0.47127312767333907,cutoff,0.9251033569825389
S2_navigation,导航（GPS + 地图数据）,7010055,5.911111111111111,5.907127114373946,0.06744389717755,cutoff,0.9254354826067597
